"FID"	"IID"	"Sigs160.Attractors_IFIT3"	"Sigs160.Attractors_LYM"	"Sigs160.Bindea_aDC"	"Sigs160.Bindea_B.cells"	"Sigs160.Bindea_CD8.T.cells"
"TCGA-RY-A840"	"TCGA-RY-A840"	7.841504873	5.855938096	-0.072268407	-0.053315241	0.206078916
"TCGA-VM-A8C8"	"TCGA-VM-A8C8"	8.437694499	8.123044045	-0.059452256	-0.060069726	0.211876985
"TCGA-TM-A84L"	"TCGA-TM-A84L"	8.905543231	8.963706232	-0.052478751	-0.055487543	0.208428378
"TCGA-WY-A859"	"TCGA-WY-A859"	8.08002467	6.67435353	-0.177270206	-0.019345812	0.199230275
"TCGA-VM-A8CH"	"TCGA-VM-A8CH"	9.062173102	8.522099133	-0.042795919	-0.031911002	0.226790142
"TCGA-WY-A85A"	"TCGA-WY-A85A"	9.854698283	7.988408316	-0.018246035	-0.03854848	0.199262538
"TCGA-VV-A829"	"TCGA-VV-A829"	7.382262051	7.800773241	-0.065250981	-0.042006872	0.216731283
"TCGA-VM-A8C9"	"TCGA-VM-A8C9"	9.230324426	9.677327631	0.033964349	-0.027830562	0.220286019
"TCGA-TM-A84M"	"TCGA-TM-A84M"	7.231848926	5.348448315	-0.039863772	-0.054555628	0.214770887
"TCGA-TM-A84F"	"TCGA-TM-A84F"	10.15197377	9.938331022	0.078662154	-0.008292382	0.219910094
"TCGA-RY-A843"	"TCGA-RY-A843"	9.059166153	7.672937632	-0.025240924	-0.036675382	0.215861706
"TCGA-FG-A87Q"	"TCGA-FG-A87Q"	10.20366284	9.488895609	0.030790909	-0.032550671	0.203870307
"TCGA-TM-A84O"	"TCGA-TM-A84O"	8.927802895	7.972653202	-0.04866425	-0.016748497	0.192844609
"TCGA-VM-A8CA"	"TCGA-VM-A8CA"	8.975831411	7.883670705	-0.065999259	-0.027995414	0.216480087
"TCGA-VV-A86M"	"TCGA-VV-A86M"	8.899996157	8.529015787	-0.042107126	-0.037844168	0.238599227
"TCGA-WY-A85B"	"TCGA-WY-A85B"	8.058348387	9.250578555	-0.084429068	-0.034914635	0.21820887
"TCGA-QH-A86X"	"TCGA-QH-A86X"	8.326901453	6.957231773	-0.075413384	-0.025108467	0.223712385
"TCGA-RY-A845"	"TCGA-RY-A845"	9.161276006	7.59627311	-0.035588991	-0.036410729	0.213881396
"TCGA-TM-A84G"	"TCGA-TM-A84G"	8.506260284	5.470650012	-0.113550464	-0.036126729	0.212184845
"TCGA-LB-A8F3"	"TCGA-LB-A8F3"	9.461220021	7.236318359	0.042847225	-0.086390737	0.186704757
"TCGA-YY-A8LH"	"TCGA-YY-A8LH"	11.22527625	7.39381605	0.173290217	-0.092043053	0.210628615
"TCGA-IB-A7M4"	"TCGA-IB-A7M4"	10.03545043	8.764853161	0.127089266	-0.029851646	0.222133361
"TCGA-YB-A89D"	"TCGA-YB-A89D"	9.848023176	9.232464798	0.148557788	-0.097825792	0.21967221
"TCGA-IB-A7LX"	"TCGA-IB-A7LX"	8.997280626	7.77211311	0.016181884	-0.096360628	0.211315907
"TCGA-L1-A7W4"	"TCGA-L1-A7W4"	9.006934109	6.96570757	0.1442943	-0.125048511	0.186130686
"TCGA-S4-A8RP"	"TCGA-S4-A8RP"	9.097227565	9.158435208	0.056291093	-0.07589324	0.217142753
"TCGA-XN-A8T3"	"TCGA-XN-A8T3"	9.485152677	8.926816384	0.038529947	-0.080346499	0.218573704
"TCGA-HZ-A77Q"	"TCGA-HZ-A77Q"	10.65039112	9.956378902	0.144109809	0.027075154	0.23377915
"TCGA-HZ-A8P0"	"TCGA-HZ-A8P0"	8.202013666	8.486061119	0.013227741	-0.07859619	0.216750045
"TCGA-KK-A8I5"	"TCGA-KK-A8I5"	7.549352567	6.581854574	-0.056577674	-0.096150244	0.213137653
"TCGA-KK-A8IC"	"TCGA-KK-A8IC"	8.196029022	7.591675831	0.037471774	-0.058091694	0.218252958
"TCGA-KK-A8IM"	"TCGA-KK-A8IM"	NA	NA	NA	NA	NA
"TCGA-EJ-A8FU"	"TCGA-EJ-A8FU"	8.277408362	7.921212493	-0.018289251	-0.041953025	0.215348952
"TCGA-KK-A8ID"	"TCGA-KK-A8ID"	6.83378242	6.880958461	-0.005280814	-0.086259766	0.225330908
"TCGA-KK-A8I6"	"TCGA-KK-A8I6"	7.260828114	6.92215284	-0.044403703	-0.052408981	0.212863951
"TCGA-HC-A8CY"	"TCGA-HC-A8CY"	10.74136593	8.209861982	0.129874592	-0.028024203	0.218823
"TCGA-KK-A8IL"	"TCGA-KK-A8IL"	9.783114186	8.543985346	0.110365127	-0.063322402	0.225124274
"TCGA-HC-A8D1"	"TCGA-HC-A8D1"	8.045887549	7.825509199	0.010985163	-0.043891718	0.225890186
"TCGA-KK-A8I8"	"TCGA-KK-A8I8"	7.805343271	6.979150181	0.022704156	-0.083876854	0.2329533
"TCGA-KK-A8IG"	"TCGA-KK-A8IG"	7.848499095	7.469051742	-0.065930578	-0.06616314	0.216639229
"TCGA-TK-A8OK"	"TCGA-TK-A8OK"	8.233068439	7.556337891	-0.022310874	-0.042119607	0.222050661
"TCGA-BP-4801"	"TCGA-BP-4801"	9.527861948	10.26217889	0.080001309	-0.05917365	0.220543765
"TCGA-B0-5116"	"TCGA-B0-5116"	9.303141557	8.234467209	0.090578439	-0.079612462	0.205413301
"TCGA-B0-5119"	"TCGA-B0-5119"	9.796035001	9.389603899	0.071508933	-0.096762367	0.241965834
"TCGA-B0-5108"	"TCGA-B0-5108"	9.521917367	10.64899711	0.108609672	-0.047227659	0.22829012
"TCGA-B0-5109"	"TCGA-B0-5109"	8.506023158	9.969193073	0.098964687	-0.007695639	0.223254485
"TCGA-B0-4945"	"TCGA-B0-4945"	9.646168494	8.813779256	0.044053207	-0.048375751	0.211103151
"TCGA-B0-5083"	"TCGA-B0-5083"	8.593178024	10.04265579	0.018028603	-0.050043062	0.224946719
"TCGA-B0-5100"	"TCGA-B0-5100"	9.184642164	7.648779882	-0.004320844	-0.073418843	0.218881611
"TCGA-B8-5159"	"TCGA-B8-5159"	9.663424466	9.382940475	0.063114532	-0.048158032	0.236480369
"TCGA-B0-5102"	"TCGA-B0-5102"	9.393416853	9.033895448	0.059369896	-0.056163169	0.218452006
"TCGA-B8-5162"	"TCGA-B8-5162"	9.708337058	11.61046636	0.153343513	0.020993779	0.245835899
"TCGA-B8-5163"	"TCGA-B8-5163"	11.34336648	11.00696266	0.224968821	-0.038142924	0.22824272
"TCGA-B0-5106"	"TCGA-B0-5106"	9.938529975	10.19771376	0.117293041	-0.04268949	0.241857433
"TCGA-B8-5164"	"TCGA-B8-5164"	9.828288127	11.34976285	0.122651561	-0.012307639	0.239087101
"TCGA-B0-5120"	"TCGA-B0-5120"	9.890280658	9.646244881	0.070556668	-0.067094987	0.21577874
"TCGA-A3-3357"	"TCGA-A3-3357"	9.522781077	10.17810675	0.073957174	-0.053416538	0.218366903
"TCGA-B0-5121"	"TCGA-B0-5121"	9.99493084	9.573595962	0.077764405	-0.058371603	0.244846862
"TCGA-A3-3367"	"TCGA-A3-3367"	10.76464492	9.628155029	0.116912838	-0.052622448	0.207264304
"TCGA-B0-5099"	"TCGA-B0-5099"	8.700461505	7.308320164	0.022105231	-0.090382738	0.214217969
"TCGA-BP-4782"	"TCGA-BP-4782"	9.410186913	9.923915491	0.112946073	-0.048594848	0.224365675
"TCGA-BP-4795"	"TCGA-BP-4795"	9.852017236	9.516640444	0.08554726	-0.019394893	0.213753357
"TCGA-B0-5092"	"TCGA-B0-5092"	10.23840617	11.04201695	0.094382546	-0.057233073	0.261194396
"TCGA-A3-3376"	"TCGA-A3-3376"	10.15673663	9.991486576	0.075218809	-0.0510116	0.223440567
"TCGA-B0-5094"	"TCGA-B0-5094"	8.620875234	9.021300584	0.051899699	-0.076517794	0.191603211
"TCGA-B0-5104"	"TCGA-B0-5104"	9.224130818	9.100462701	0.068547325	-0.066778027	0.2123022
"TCGA-BP-4993"	"TCGA-BP-4993"	9.761061764	9.339053723	0.048349048	-0.072207301	0.246187593
"TCGA-A3-3385"	"TCGA-A3-3385"	8.761068756	8.269629036	0.048305633	-0.060861555	0.205711735
"TCGA-B0-5095"	"TCGA-B0-5095"	9.900898342	9.496162764	0.04039657	-0.060469835	0.223284809
"TCGA-BP-5010"	"TCGA-BP-5010"	9.102213535	9.314608021	0.041926532	-0.082123959	0.222415645
"TCGA-B0-4823"	"TCGA-B0-4823"	9.74722214	9.813258281	0.023200987	-0.070714855	0.235184491
"TCGA-B0-5096"	"TCGA-B0-5096"	10.1604654	10.1323284	0.11497234	-0.054574068	0.189366263
"TCGA-B8-5165"	"TCGA-B8-5165"	10.22565394	9.326587429	0.088831133	-0.038144109	0.214113914
"TCGA-B0-4827"	"TCGA-B0-4827"	9.284806076	10.07550558	0.123471796	-0.026983146	0.213254825
"TCGA-B0-5097"	"TCGA-B0-5097"	9.269063203	9.974169752	0.090801012	-0.070517409	0.214742314
"TCGA-BP-4177"	"TCGA-BP-4177"	9.073710228	7.68292851	0.021151129	-0.047155928	0.208259623
"TCGA-B0-5098"	"TCGA-B0-5098"	7.861271602	6.048190592	0.167008119	-0.080137408	0.196827735
"TCGA-BP-4760"	"TCGA-BP-4760"	9.505145968	8.094622155	0.035997052	-0.048201772	0.202170764
"TCGA-B8-5158"	"TCGA-B8-5158"	9.152944128	10.38598623	0.125695619	-0.053629903	0.189544667
"TCGA-A3-3370"	"TCGA-A3-3370"	9.788292739	10.51742436	0.105811126	-0.046189362	0.238779139
"TCGA-BP-5168"	"TCGA-BP-5168"	9.95478539	8.93546503	0.085599515	-0.070018553	0.228317708
"TCGA-B0-4842"	"TCGA-B0-4842"	8.622758979	10.44807843	0.119369981	-0.036214247	0.206526056
"TCGA-RZ-AB0B"	"TCGA-RZ-AB0B"	7.585466859	6.18151771	-0.062189105	-0.066800376	0.191889512
"TCGA-V4-A9F8"	"TCGA-V4-A9F8"	7.378815296	6.857919305	0.055409996	-0.056341469	0.189635528
"TCGA-V4-A9F0"	"TCGA-V4-A9F0"	7.300682941	7.449775876	-0.074925701	-0.067024454	0.197562615
"TCGA-V4-A9ET"	"TCGA-V4-A9ET"	5.877819314	5.357917752	0.012502915	-0.091208028	0.183767593
"TCGA-V4-A9EJ"	"TCGA-V4-A9EJ"	6.334476588	6.037036398	-0.069378368	-0.110289125	0.20089274
"TCGA-VD-A8K7"	"TCGA-VD-A8K7"	5.578868014	5.191837112	-0.119014158	-0.075911028	0.207264139
"TCGA-VD-A8KF"	"TCGA-VD-A8KF"	7.06245405	6.404579025	-0.071229482	-0.078800687	0.198994347
"TCGA-VD-A8KM"	"TCGA-VD-A8KM"	9.114647599	10.34821783	0.071926649	0.07543273	0.226476023
"TCGA-VD-AA8Q"	"TCGA-VD-AA8Q"	6.837546884	7.696677706	-0.061489071	-0.081857509	0.211681864
"TCGA-V3-A9ZX"	"TCGA-V3-A9ZX"	8.076922063	8.714906197	0.018431759	-0.060164756	0.20306237
"TCGA-V4-A9EC"	"TCGA-V4-A9EC"	5.250787343	5.388776808	-0.04932722	-0.081305023	0.197790861
"TCGA-V4-A9EK"	"TCGA-V4-A9EK"	8.020141338	8.1616159	-0.058108828	-0.029664052	0.205860008
"TCGA-V4-A9EU"	"TCGA-V4-A9EU"	8.697391534	7.306545237	0.01642101	-0.080983814	0.196750639
"TCGA-V4-A9F1"	"TCGA-V4-A9F1"	7.915844097	7.497987161	-0.067887923	-0.076910125	0.183375468
"TCGA-WC-A885"	"TCGA-WC-A885"	5.623684448	4.148201859	-0.11091937	-0.093483977	0.189609659
"TCGA-WC-A87W"	"TCGA-WC-A87W"	7.239217418	5.840042559	-0.100305494	-0.052493974	0.202988933
"TCGA-YZ-A983"	"TCGA-YZ-A983"	6.516425761	6.349145451	-0.047775682	-0.084740975	0.206665199
"TCGA-ZN-A9VP"	"TCGA-ZN-A9VP"	9.624764346	9.29173339	0.115046006	-0.079022842	0.203055462
"TCGA-UD-AAC4"	"TCGA-UD-AAC4"	9.792689891	8.462417099	0.10197022	-0.157533471	0.173176489
"TCGA-3H-AB3T"	"TCGA-3H-AB3T"	12.60944867	10.25327384	0.27249172	-0.046517466	0.211706147
"TCGA-UT-A88G"	"TCGA-UT-A88G"	8.791186104	9.321624886	0.092966109	-0.082668924	0.185262176
"TCGA-ZN-A9VQ"	"TCGA-ZN-A9VQ"	8.236597942	7.856121196	0.032009255	-0.107944334	0.219350518
"TCGA-UT-A97Y"	"TCGA-UT-A97Y"	8.391785946	8.463667318	0.036874969	-0.106629966	0.210877403
"TCGA-UD-AAC5"	"TCGA-UD-AAC5"	8.697383595	8.645232332	0.059617298	-0.09386187	0.205352375
"TCGA-TS-A8AS"	"TCGA-TS-A8AS"	12.1872049	8.994296514	0.236593995	-0.01774054	0.232585485
"TCGA-YS-A95B"	"TCGA-YS-A95B"	8.456715642	7.323553541	0.060814178	-0.138677046	0.181568908
"TCGA-SH-A9CU"	"TCGA-SH-A9CU"	7.001580825	7.722967786	-0.025122744	-0.11924223	0.173143003
"TCGA-ZN-A9VU"	"TCGA-ZN-A9VU"	12.16719837	9.625039607	0.240505797	-0.088157311	0.212334031
"TCGA-3H-AB3O"	"TCGA-3H-AB3O"	NA	NA	NA	NA	NA
"TCGA-3U-A98H"	"TCGA-3U-A98H"	10.33774779	10.23043864	0.175763735	-0.041840982	0.214843962
"TCGA-SH-A9CT"	"TCGA-SH-A9CT"	8.539045813	8.952522497	0.033937221	-0.090064598	0.179753047
"TCGA-TS-A7OZ"	"TCGA-TS-A7OZ"	10.04893724	8.941601087	0.209047087	-0.072565558	0.22220566
"TCGA-TS-A8AI"	"TCGA-TS-A8AI"	9.99367944	8.493198026	0.130319909	-0.109924312	0.211081085
"TCGA-TS-A8AY"	"TCGA-TS-A8AY"	9.085883603	9.171688929	0.102273413	-0.094748845	0.206686582
"TCGA-3H-AB3M"	"TCGA-3H-AB3M"	10.43936613	9.390138765	0.112985733	-0.102132655	0.202807045
"TCGA-UD-AAC7"	"TCGA-UD-AAC7"	9.66228585	9.069217499	0.121616509	-0.115382387	0.188514505
"TCGA-3U-A98E"	"TCGA-3U-A98E"	12.51771441	9.282229815	0.269788451	-0.057301386	0.218567212
"TCGA-ZN-A9VW"	"TCGA-ZN-A9VW"	9.065677782	10.02586821	0.153424763	-0.085460699	0.210567327
"TCGA-YS-AA4M"	"TCGA-YS-AA4M"	11.45359422	11.39666615	0.280383012	0.049577111	0.222049752
"TCGA-3U-A98G"	"TCGA-3U-A98G"	8.707786582	9.859062743	0.061104275	-0.049252859	0.219056805
"TCGA-3H-AB3S"	"TCGA-3H-AB3S"	8.028345034	8.166284249	0.035424058	-0.13126345	0.193997295
"TCGA-XT-AASU"	"TCGA-XT-AASU"	7.03574095	8.502642316	0.02642844	-0.051493276	0.231132365
"TCGA-3H-AB3X"	"TCGA-3H-AB3X"	8.803978136	10.15699751	0.043011489	-0.03381028	0.21305112
"TCGA-UD-AAC6"	"TCGA-UD-AAC6"	8.791320763	10.17845775	0.102523759	-0.10192969	0.1895108
"TCGA-3H-AB3K"	"TCGA-3H-AB3K"	8.89012069	9.773942077	0.017250035	-0.06489714	0.204743164
"TCGA-TS-A8AV"	"TCGA-TS-A8AV"	10.6154375	11.54748407	0.240638939	-0.025611524	0.271378998
"TCGA-99-AA5R"	"TCGA-99-AA5R"	9.744207498	10.61864006	0.269880711	0.064846077	0.248832387
"TCGA-L9-A8F4"	"TCGA-L9-A8F4"	7.817234275	10.38697534	0.08458711	-0.001090442	0.225053269
"TCGA-4B-A93V"	"TCGA-4B-A93V"	6.845789337	8.651963079	0.007107744	-0.002261962	0.218721709
"TCGA-49-AAR2"	"TCGA-49-AAR2"	10.92873882	9.306271012	0.230280679	-0.021909676	0.204420382
"TCGA-L9-A7SV"	"TCGA-L9-A7SV"	8.021004503	8.387532867	0.120622586	-0.055031458	0.202342835
"TCGA-NJ-A7XG"	"TCGA-NJ-A7XG"	8.918501541	7.160751168	0.229539374	-0.088981705	0.207894147
"TCGA-55-A57B"	"TCGA-55-A57B"	10.92121412	9.60655321	0.208788984	-0.056814705	0.19593382
"TCGA-L9-A50W"	"TCGA-L9-A50W"	8.821633028	8.824379382	0.189299663	-0.018799679	0.225234616
"TCGA-L9-A5IP"	"TCGA-L9-A5IP"	8.66577557	8.457352636	0.089068171	-0.078723557	0.206349875
"TCGA-49-AAQV"	"TCGA-49-AAQV"	10.70581259	9.32180675	0.13976482	0.018354416	0.208193288
"TCGA-L9-A743"	"TCGA-L9-A743"	9.915016611	10.34619313	0.290851407	0.0008664	0.225999089
"TCGA-QB-AA9O"	"TCGA-QB-AA9O"	NA	NA	NA	NA	NA
"TCGA-BF-AAP1"	"TCGA-BF-AAP1"	6.91362624	7.226664624	-0.030710454	-0.102956722	0.193291812
"TCGA-XV-A9W2"	"TCGA-XV-A9W2"	9.216939122	6.521057192	0.08915509	-0.065641557	0.168870468
"TCGA-W3-AA1R"	"TCGA-W3-AA1R"	NA	NA	NA	NA	NA
"TCGA-BF-AAOU"	"TCGA-BF-AAOU"	8.111111139	7.904589345	0.008018832	-0.043213009	0.192409119
"TCGA-YD-A9TA"	"TCGA-YD-A9TA"	NA	NA	NA	NA	NA
"TCGA-Z2-AA3S"	"TCGA-Z2-AA3S"	NA	NA	NA	NA	NA
"TCGA-BF-AAOX"	"TCGA-BF-AAOX"	7.002638597	6.156781199	-0.02195898	-0.040678619	0.180779368
"TCGA-BF-AAP0"	"TCGA-BF-AAP0"	NA	NA	NA	NA	NA
"TCGA-Z2-AA3V"	"TCGA-Z2-AA3V"	NA	NA	NA	NA	NA
"TCGA-3P-A9WA"	"TCGA-3P-A9WA"	10.58154559	7.386489967	0.10059604	-0.156918766	0.096903382
"TCGA-59-A5PD"	"TCGA-59-A5PD"	6.838655003	7.278469787	-0.101571035	-0.199190667	0.126387317
"TCGA-OY-A56P"	"TCGA-OY-A56P"	11.09805135	5.658357944	0.093780718	-0.119595702	0.085863504
"TCGA-VG-A8LO"	"TCGA-VG-A8LO"	9.857262271	6.367387586	0.05889047	-0.146362919	0.119614811
"TCGA-13-A5FU"	"TCGA-13-A5FU"	NA	NA	NA	NA	NA
"TCGA-5X-AA5U"	"TCGA-5X-AA5U"	8.81767248	6.189933482	-0.094649356	-0.112270946	0.124659565
"TCGA-29-A5NZ"	"TCGA-29-A5NZ"	9.788297363	7.676017472	0.101933881	-0.151109828	0.105959553
"TCGA-WR-A838"	"TCGA-WR-A838"	10.54748511	5.651290969	0.027168129	-0.141154849	0.148086054
"TCGA-13-A5FT"	"TCGA-13-A5FT"	11.86295116	6.69795892	0.186838754	-0.161002359	0.131732845
"TCGA-OY-A56Q"	"TCGA-OY-A56Q"	7.294660629	5.687916267	-0.164624905	-0.120081736	0.108925154
"TCGA-XD-AAUL"	"TCGA-XD-AAUL"	9.977318222	8.789285082	0.0737501	-0.093301048	0.208550371
"TCGA-2L-AAQI"	"TCGA-2L-AAQI"	10.19117026	8.201075454	0.101726271	-0.066343296	0.207183936
"TCGA-2L-AAQE"	"TCGA-2L-AAQE"	11.23654745	8.352446421	0.141433631	-0.029383188	0.222129853
"TCGA-FB-AAPS"	"TCGA-FB-AAPS"	10.60709924	9.866331866	0.098582553	0.018047972	0.248921322
"TCGA-3A-A9IU"	"TCGA-3A-A9IU"	10.24156829	7.899248297	0.111256799	-0.067877456	0.204803551
"TCGA-YC-A89H"	"TCGA-YC-A89H"	6.551892867	7.703957834	0.03190978	-0.108376135	0.195894731
"TCGA-44-7669"	"TCGA-44-7669"	NA	NA	NA	NA	NA
"TCGA-78-7537"	"TCGA-78-7537"	8.00418163	8.481252402	0.196149178	-0.065409078	0.207544307
"TCGA-78-7539"	"TCGA-78-7539"	10.44670122	10.03134484	0.198662141	-0.034307928	0.218887603
"TCGA-78-7167"	"TCGA-78-7167"	7.423323379	7.763490398	0.134290257	-0.087596173	0.206767604
"TCGA-44-7667"	"TCGA-44-7667"	NA	NA	NA	NA	NA
"TCGA-44-7670"	"TCGA-44-7670"	8.392779083	7.885599211	0.233494465	-0.033248505	0.203724328
"TCGA-78-7542"	"TCGA-78-7542"	11.7655245	7.971634231	0.243315609	-0.075027035	0.193906398
"TCGA-86-7713"	"TCGA-86-7713"	9.870827417	7.979467943	0.221252293	-0.066997239	0.167768795
"TCGA-78-7535"	"TCGA-78-7535"	9.094308876	9.624881822	0.105746386	-0.099496079	0.199074972
"TCGA-44-7671"	"TCGA-44-7671"	8.833934631	7.948878667	0.165339904	-0.07388318	0.188763225
"TCGA-78-7536"	"TCGA-78-7536"	7.961289229	9.535178456	0.174544521	-0.056662199	0.185465804
"TCGA-44-7659"	"TCGA-44-7659"	10.76658564	8.934854438	0.249989468	-0.011563606	0.204749116
"TCGA-53-7624"	"TCGA-53-7624"	NA	NA	NA	NA	NA
"TCGA-AC-A2FM"	"TCGA-AC-A2FM"	7.809690543	7.518351694	0.013202085	-0.112368309	0.202266079
"TCGA-AC-A2FE"	"TCGA-AC-A2FE"	10.50167974	10.20755443	0.175605893	-0.080038518	0.243734028
"TCGA-EY-A2OO"	"TCGA-EY-A2OO"	8.915104478	6.681510917	-0.015236038	-0.058911753	0.191208913
"TCGA-44-7661"	"TCGA-44-7661"	NA	NA	NA	NA	NA
"TCGA-53-7626"	"TCGA-53-7626"	9.66424622	10.64921892	0.27617314	0.013423263	0.239304123
"TCGA-78-7633"	"TCGA-78-7633"	8.155110727	7.773798021	0.172905691	-0.113811082	0.200920838
"TCGA-55-7576"	"TCGA-55-7576"	10.6548597	9.496647028	0.257562737	-0.021279027	0.204463002
"TCGA-86-7711"	"TCGA-86-7711"	NA	NA	NA	NA	NA
"TCGA-78-7540"	"TCGA-78-7540"	9.448475102	8.472454008	0.25094718	-0.071268247	0.198742166
"TCGA-95-7567"	"TCGA-95-7567"	11.1363861	9.301739491	0.254109127	-0.047756223	0.200699966
"TCGA-44-7672"	"TCGA-44-7672"	10.20139481	10.6481608	0.25338012	0.04570795	0.227201382
"TCGA-78-7166"	"TCGA-78-7166"	7.783130238	8.186788177	0.122784895	-0.059172307	0.198229796
"TCGA-AR-A2LJ"	"TCGA-AR-A2LJ"	9.165524618	10.23219859	0.058447335	-0.061497339	0.219664087
"TCGA-AC-A2QJ"	"TCGA-AC-A2QJ"	9.258430867	10.03547952	0.058555745	-0.079666844	0.209725728
"TCGA-E6-A2P8"	"TCGA-E6-A2P8"	8.181593572	9.214829774	0.100511948	-0.065804737	0.225726397
"TCGA-E6-A2P9"	"TCGA-E6-A2P9"	6.976166261	8.378935733	-0.019963748	-0.073135367	0.209982251
"TCGA-EY-A2OQ"	"TCGA-EY-A2OQ"	7.99788333	7.177976027	-0.033159451	-0.061045595	0.206816522
"TCGA-44-7662"	"TCGA-44-7662"	11.12557708	9.520848615	0.146188842	-0.06489317	0.208366081
"TCGA-44-7660"	"TCGA-44-7660"	NA	NA	NA	NA	NA
"TCGA-AC-A2QI"	"TCGA-AC-A2QI"	8.967850296	9.207033111	0.038152721	-0.054695449	0.229759059
"TCGA-E2-A2P6"	"TCGA-E2-A2P6"	9.173622058	8.437763874	0.053520692	-0.101007013	0.19827653
"TCGA-AC-A3BB"	"TCGA-AC-A3BB"	9.814613313	9.956111852	0.149016786	-0.031860594	0.232217764
"TCGA-BG-A0MK"	"TCGA-BG-A0MK"	8.920973376	7.762496676	-0.027451861	-0.094323277	0.188526272
"TCGA-E2-A1LE"	"TCGA-E2-A1LE"	9.82973033	9.338307454	0.134413047	-0.060585834	0.231603362
"TCGA-EY-A2OP"	"TCGA-EY-A2OP"	10.98858725	6.099922339	0.206695329	-0.067793406	0.198909703
"TCGA-55-6980"	"TCGA-55-6980"	10.14527514	9.991161681	0.1477575	-0.048288618	0.211454983
"TCGA-49-6761"	"TCGA-49-6761"	9.802416795	9.364640645	0.173502662	-0.017062208	0.222717195
"TCGA-55-6978"	"TCGA-55-6978"	10.70556227	10.74810063	0.255452899	-0.04402714	0.227904392
"TCGA-55-6982"	"TCGA-55-6982"	10.55806754	9.660840546	0.233474948	-0.017910628	0.194872262
"TCGA-75-7025"	"TCGA-75-7025"	10.61858729	9.767462646	0.24977598	0.024624218	0.231595526
"TCGA-79-5596"	"TCGA-79-5596"	6.249238902	7.205099748	0.070528632	-0.0359023	0.172922009
"TCGA-55-6983"	"TCGA-55-6983"	8.059573304	9.875204372	0.196826822	0.066583521	0.22453133
"TCGA-55-6985"	"TCGA-55-6985"	9.764288932	9.901625999	0.264360735	-0.023711396	0.220221727
"TCGA-55-6981"	"TCGA-55-6981"	9.203794136	8.703934865	0.131935828	-0.003102073	0.193566646
"TCGA-55-6972"	"TCGA-55-6972"	8.057715791	6.141517421	0.093071298	-0.115735834	0.19831167
"TCGA-55-6986"	"TCGA-55-6986"	8.701497604	9.242520303	0.188756418	-0.011079956	0.228068957
"TCGA-55-6979"	"TCGA-55-6979"	10.68112883	10.92262675	0.294587095	0.006509707	0.218962884
"TCGA-91-6848"	"TCGA-91-6848"	NA	NA	NA	NA	NA
"TCGA-91-6830"	"TCGA-91-6830"	NA	NA	NA	NA	NA
"TCGA-86-6851"	"TCGA-86-6851"	9.293598353	11.07062402	0.22857752	0.048385193	0.224351222
"TCGA-91-6840"	"TCGA-91-6840"	11.97385132	9.36795987	0.309572237	-0.050091974	0.21294468
"TCGA-95-7039"	"TCGA-95-7039"	9.307436186	8.421607311	0.222559424	-0.051832914	0.205134125
"TCGA-75-7027"	"TCGA-75-7027"	7.740702059	8.347399426	0.115935049	-0.081167463	0.201016239
"TCGA-95-7043"	"TCGA-95-7043"	6.876888489	7.424437175	0.050280121	-0.047641554	0.197451981
"TCGA-75-7031"	"TCGA-75-7031"	9.082223007	9.391580035	0.262593552	-0.027352877	0.207080888
"TCGA-77-6842"	"TCGA-77-6842"	9.147938765	10.20874844	0.267262639	-0.017035098	0.20913776
"TCGA-77-6845"	"TCGA-77-6845"	6.983073161	6.809338473	0.167894868	-0.076404683	0.147250401
"TCGA-77-6844"	"TCGA-77-6844"	8.833355716	8.390176785	0.14041638	-0.038727183	0.196036273
"TCGA-94-7033"	"TCGA-94-7033"	10.90290186	7.436093561	0.240581883	-0.082198783	0.188198859
"TCGA-55-6968"	"TCGA-55-6968"	NA	NA	NA	NA	NA
"TCGA-55-6975"	"TCGA-55-6975"	10.35104997	8.652928789	0.193935873	-0.057964672	0.192716706
"TCGA-91-6847"	"TCGA-91-6847"	9.946130578	5.988686948	0.050166657	-0.076845498	0.181202236
"TCGA-91-6849"	"TCGA-91-6849"	7.62526789	9.673200063	0.06755445	0.022040726	0.217203141
"TCGA-50-6673"	"TCGA-50-6673"	9.673445476	9.231330434	0.221215318	-0.033939076	0.193924595
"TCGA-75-6214"	"TCGA-75-6214"	9.043818968	7.368993587	0.087288062	-0.089265853	0.186403303
"TCGA-75-7030"	"TCGA-75-7030"	8.921184214	9.521899348	0.243140754	-0.001919361	0.23456473
"TCGA-77-6843"	"TCGA-77-6843"	7.092643362	7.290776667	0.148679433	-0.063072009	0.182573356
"TCGA-85-6798"	"TCGA-85-6798"	5.853523463	7.145467268	0.038050285	-0.050245393	0.178847497
"TCGA-90-6837"	"TCGA-90-6837"	7.739707838	10.05791521	0.186887375	-0.033357076	0.202827415
"TCGA-55-6970"	"TCGA-55-6970"	9.823505686	9.829063753	0.297627867	-0.018099137	0.211228798
"TCGA-55-6987"	"TCGA-55-6987"	NA	NA	NA	NA	NA
"TCGA-55-6969"	"TCGA-55-6969"	NA	NA	NA	NA	NA
"TCGA-55-6971"	"TCGA-55-6971"	9.390317547	10.87457292	0.292783642	0.056210062	0.244817987
"TCGA-80-5607"	"TCGA-80-5607"	9.697276547	9.378925322	0.283556354	-0.048186903	0.239490026
