"FID"	"IID"	"Sigs160.Attractors_G.GIMAP4"	"Sigs160.Attractors_G.HLA.DPA1"	"Sigs160.Attractors_G.LILRB4"	"Sigs160.Attractors_G.SIGLEC9"	"Sigs160.Attractors_G.SLAMF6"
"TCGA-XE-AANJ"	"TCGA-XE-AANJ"	8.59980183	12.02779856	8.090702801	6.416274952	7.937744437
"TCGA-WZ-A8D5"	"TCGA-WZ-A8D5"	10.28220259	12.98249422	9.61309874	7.603540487	9.499500341
"TCGA-VF-A8AE"	"TCGA-VF-A8AE"	10.50641117	13.32688833	9.262214864	7.065175293	9.927680432
"TCGA-SO-A8JP"	"TCGA-SO-A8JP"	6.857280608	9.605014002	6.181657911	5.049975403	5.9133605
"TCGA-ZM-AA0E"	"TCGA-ZM-AA0E"	10.26967151	12.79150495	9.413813276	7.032730413	9.595838974
"TCGA-XY-A8S3"	"TCGA-XY-A8S3"	7.3730729	10.04125031	7.012850748	5.637889143	4.913938167
"TCGA-XE-AAOC"	"TCGA-XE-AAOC"	7.555296967	11.40255532	6.774620895	5.80083631	5.793849228
"TCGA-ZM-AA0D"	"TCGA-ZM-AA0D"	10.85649762	13.83277558	9.701504741	7.401863453	10.15861294
"TCGA-ZM-AA05"	"TCGA-ZM-AA05"	10.16295396	13.50134221	11.30968083	8.112858029	9.559972994
"TCGA-ZM-AA0N"	"TCGA-ZM-AA0N"	9.943823233	11.84255165	8.938456716	5.955325774	8.844843546
"TCGA-ZM-AA06"	"TCGA-ZM-AA06"	9.143352495	11.52042079	8.751772079	6.078374335	8.52085982
"TCGA-34-5236"	"TCGA-34-5236"	7.652622853	12.31407045	8.451324664	7.077251139	6.982488786
"TCGA-85-6560"	"TCGA-85-6560"	8.758654618	12.37695153	9.462803577	7.597549094	7.60649523
"TCGA-46-6026"	"TCGA-46-6026"	6.26046344	10.04209804	6.120890774	5.03674795	5.090227718
"TCGA-34-5927"	"TCGA-34-5927"	6.328238702	10.12003327	6.437435806	4.66805962	5.777062277
"TCGA-56-6545"	"TCGA-56-6545"	8.836200924	12.61400237	9.01634794	7.507825417	7.899139129
"TCGA-43-6771"	"TCGA-43-6771"	7.1613066	11.79994513	7.310866211	6.035003714	6.353840829
"TCGA-46-6025"	"TCGA-46-6025"	6.740004029	10.75316592	6.94444163	5.262066938	5.460103407
"TCGA-02-0079"	"TCGA-02-0079"	NA	NA	NA	NA	NA
"TCGA-06-0648"	"TCGA-06-0648"	NA	NA	NA	NA	NA
"TCGA-12-0616"	"TCGA-12-0616"	8.000689891	12.98987069	7.052607367	6.464951794	4.887064906
"TCGA-06-0238"	"TCGA-06-0238"	8.377613982	13.15983161	8.100744108	7.622218404	5.101836927
"TCGA-02-0084"	"TCGA-02-0084"	NA	NA	NA	NA	NA
"TCGA-08-0345"	"TCGA-08-0345"	NA	NA	NA	NA	NA
"TCGA-12-0618"	"TCGA-12-0618"	6.677814101	10.76252164	6.581286346	5.742682977	2.983359187
"TCGA-06-0644"	"TCGA-06-0644"	8.727140648	12.40448037	8.474564651	7.535417044	4.885134869
"TCGA-08-0373"	"TCGA-08-0373"	NA	NA	NA	NA	NA
"TCGA-06-0127"	"TCGA-06-0127"	NA	NA	NA	NA	NA
"TCGA-08-0349"	"TCGA-08-0349"	NA	NA	NA	NA	NA
"TCGA-12-0619"	"TCGA-12-0619"	8.990771854	12.40446295	8.758406484	7.392826948	4.276623501
"TCGA-06-0645"	"TCGA-06-0645"	9.646014788	12.89980835	9.488703899	8.742500594	5.079443345
"TCGA-08-0386"	"TCGA-08-0386"	7.653441797	9.943619765	6.667190168	5.585152352	1.99663667
"TCGA-06-0152"	"TCGA-06-0152"	NA	NA	NA	NA	NA
"TCGA-08-0352"	"TCGA-08-0352"	NA	NA	NA	NA	NA
"TCGA-12-0620"	"TCGA-12-0620"	NA	NA	NA	NA	NA
"TCGA-06-0646"	"TCGA-06-0646"	7.899245525	12.01851786	8.612744218	7.516615096	4.257573761
"TCGA-12-0615"	"TCGA-12-0615"	NA	NA	NA	NA	NA
"TCGA-G4-6307"	"TCGA-G4-6307"	5.513572689	8.511906368	3.856001901	2.42828122	3.748775018
"TCGA-G4-6311"	"TCGA-G4-6311"	6.431315639	10.53787313	7.573223471	6.187036008	6.234593849
"TCGA-G4-6320"	"TCGA-G4-6320"	6.090556864	9.245653191	4.897506892	2.701584313	4.729428532
"TCGA-G4-6295"	"TCGA-G4-6295"	7.65066517	11.69901382	7.161050165	5.388314113	7.041845347
"TCGA-G4-6302"	"TCGA-G4-6302"	9.182554459	12.19332311	7.69120902	5.956924676	6.164998006
"TCGA-G4-6315"	"TCGA-G4-6315"	6.33556469	8.153466974	3.400455698	2.609608827	4.402794069
"TCGA-G4-6317"	"TCGA-G4-6317"	4.624098771	7.575062286	1.681555178	1.194555189	3.064445957
"TCGA-G4-6322"	"TCGA-G4-6322"	7.058284726	9.58230562	5.867113723	4.073985399	5.602020909
"TCGA-G4-6323"	"TCGA-G4-6323"	7.612083294	10.8930168	5.432134228	3.947888834	7.481906435
"TCGA-G4-6297"	"TCGA-G4-6297"	7.603578291	11.20616511	7.426617689	5.834497071	6.256493117
"TCGA-DJ-A1QM"	"TCGA-DJ-A1QM"	8.462951474	11.77312028	6.092176032	5.184152444	4.629989983
"TCGA-FE-A230"	"TCGA-FE-A230"	7.8889098	13.80214207	7.283567712	5.871576212	7.564672314
"TCGA-DJ-A1QI"	"TCGA-DJ-A1QI"	8.207933591	11.57120708	5.584225447	4.835606426	5.160241273
"TCGA-G4-6321"	"TCGA-G4-6321"	7.306482965	10.30063308	5.171692019	3.438667046	6.511542528
"TCGA-G4-6298"	"TCGA-G4-6298"	4.886342841	8.324180381	4.266545645	2.921270953	2.099080128
"TCGA-EM-A1YC"	"TCGA-EM-A1YC"	7.948262463	10.32748756	4.701624484	3.401659618	2.846349792
"TCGA-DJ-A1QN"	"TCGA-DJ-A1QN"	9.032085733	11.87387297	6.612925216	5.773712025	4.651471278
"TCGA-EM-A1YD"	"TCGA-EM-A1YD"	9.392352081	10.79640298	5.479245877	3.738202369	5.161371172
"TCGA-FE-A231"	"TCGA-FE-A231"	7.461919887	12.50214549	6.624293958	5.807530346	4.565098876
"TCGA-DJ-A1QQ"	"TCGA-DJ-A1QQ"	8.880892263	11.44013648	6.092082514	4.834550764	4.872470919
"TCGA-DJ-A1QG"	"TCGA-DJ-A1QG"	9.688164412	11.49638229	6.091098491	4.856285536	4.532029393
"TCGA-EM-A1YA"	"TCGA-EM-A1YA"	8.943938806	10.63273856	4.707428703	3.567871843	3.418393145
"TCGA-DJ-A1QL"	"TCGA-DJ-A1QL"	9.880214485	9.634850463	5.459967823	4.246405292	3.48452892
"TCGA-DJ-A1QF"	"TCGA-DJ-A1QF"	8.85247115	11.46200325	6.23786892	4.968018379	4.005609638
"TCGA-DJ-A1QO"	"TCGA-DJ-A1QO"	8.045133375	12.96688007	7.943775126	6.346166891	5.742293973
"TCGA-EM-A1YE"	"TCGA-EM-A1YE"	8.844636543	10.53609306	4.639492357	3.357962412	2.933878944
"TCGA-DJ-A1QH"	"TCGA-DJ-A1QH"	7.017089203	12.8242294	5.819230401	5.180532772	4.74604484
"TCGA-FE-A234"	"TCGA-FE-A234"	7.80672028	12.16210805	6.566715056	5.409330303	5.499700833
"TCGA-FE-A232"	"TCGA-FE-A232"	8.464078994	13.33022739	7.12916517	6.156061419	5.842251273
"TCGA-FE-A233"	"TCGA-FE-A233"	8.102445217	11.30626434	5.144344927	4.468345597	3.615438249
"TCGA-DJ-A1QD"	"TCGA-DJ-A1QD"	8.002040341	12.21070903	5.84288743	4.827378523	4.749589324
"TCGA-DJ-A1QE"	"TCGA-DJ-A1QE"	6.705044753	11.59853967	5.25252309	5.118123711	4.990759479
"TCGA-FJ-A871"	"TCGA-FJ-A871"	4.86318325	8.838700814	3.666777983	2.997193405	2.516661223
"TCGA-UY-A78M"	"TCGA-UY-A78M"	5.365114469	8.653061189	5.175160025	3.7678094	3.012795865
"TCGA-E7-A7XN"	"TCGA-E7-A7XN"	8.5100963	13.30364722	8.054706401	6.18885937	7.214471165
"TCGA-E7-A7PW"	"TCGA-E7-A7PW"	5.733788087	9.501583439	4.712073851	4.484377447	4.072569272
"TCGA-KQ-A41R"	"TCGA-KQ-A41R"	7.358933743	8.385331365	4.600757778	4.367755452	3.610447513
"TCGA-E7-A85H"	"TCGA-E7-A85H"	7.350025967	11.2796053	6.918418769	4.754858174	5.414649972
"TCGA-K4-A83P"	"TCGA-K4-A83P"	9.188284786	13.53410732	8.856452724	7.555898467	9.481408924
"TCGA-GU-A764"	"TCGA-GU-A764"	8.167129592	12.2171659	8.11500323	5.780040153	7.269253826
"TCGA-CF-A7I0"	"TCGA-CF-A7I0"	8.084453678	9.909680672	4.892102433	3.911502653	5.007451067
"TCGA-E7-A6MD"	"TCGA-E7-A6MD"	8.061349885	11.32814222	6.427427228	5.162358539	7.263697783
"TCGA-KQ-A41O"	"TCGA-KQ-A41O"	4.660430577	4.877813175	1.175769853	2.413525174	2.135721091
"TCGA-J9-A8CN"	"TCGA-J9-A8CN"	7.156930845	9.730257905	5.112302002	3.553060897	3.34341336
"TCGA-VN-A88O"	"TCGA-VN-A88O"	7.060180819	10.40992378	5.848447893	3.782273077	5.014022241
"TCGA-VP-A87B"	"TCGA-VP-A87B"	7.208697463	10.64139624	5.584489359	4.877445447	4.196542599
"TCGA-J4-A83K"	"TCGA-J4-A83K"	7.072565386	10.98850521	5.025656611	3.865005185	4.49000797
"TCGA-VN-A88P"	"TCGA-VN-A88P"	7.833282758	10.54729985	5.540441066	3.903605148	5.307013261
"TCGA-J9-A8CP"	"TCGA-J9-A8CP"	8.878987798	10.23868275	5.339541621	4.92265369	4.172383339
"TCGA-J4-A83L"	"TCGA-J4-A83L"	7.320581749	9.957446151	5.164573785	3.800923781	4.281288541
"TCGA-VP-A879"	"TCGA-VP-A879"	7.13283459	10.69398725	4.460600011	3.612865689	3.969408999
"TCGA-J4-A83N"	"TCGA-J4-A83N"	6.288164587	10.8506251	4.652456135	3.654347941	4.495971438
"TCGA-VN-A88I"	"TCGA-VN-A88I"	8.576365899	11.17275912	6.300366824	4.828355699	6.02744758
"TCGA-VP-A872"	"TCGA-VP-A872"	7.497545868	12.07974531	6.095631346	4.788836741	6.646419432
"TCGA-VP-A87D"	"TCGA-VP-A87D"	6.769104691	10.28605851	4.708145146	3.5905576	4.111394366
"TCGA-EJ-A7NJ"	"TCGA-EJ-A7NJ"	7.271836706	10.81071848	5.204993612	3.997874273	5.775171418
"TCGA-J4-A83M"	"TCGA-J4-A83M"	6.892290818	10.77493999	5.366865383	4.108395454	5.378614001
"TCGA-VP-A87C"	"TCGA-VP-A87C"	9.195486393	13.13321448	8.016666643	6.234937825	8.411837243
"TCGA-VN-A88Q"	"TCGA-VN-A88Q"	7.051542955	10.8818112	5.047604604	3.584374007	4.487505057
"TCGA-KK-A8IJ"	"TCGA-KK-A8IJ"	6.645475463	9.935427418	5.361735651	4.236233162	3.602658082
"TCGA-XJ-A83H"	"TCGA-XJ-A83H"	6.431821723	10.22495064	5.003573644	3.71728872	4.308697697
"TCGA-VP-A87E"	"TCGA-VP-A87E"	7.968769983	11.600514	6.849497488	4.851589278	6.69754902
"TCGA-VP-A87K"	"TCGA-VP-A87K"	6.648112886	11.28370642	5.161151679	3.455020506	4.683744211
"TCGA-XJ-A83F"	"TCGA-XJ-A83F"	NA	NA	NA	NA	NA
"TCGA-J9-A8CK"	"TCGA-J9-A8CK"	7.326692817	11.66473599	6.0201819	4.679192282	3.729695013
"TCGA-EJ-A7NK"	"TCGA-EJ-A7NK"	7.30716608	10.58720559	5.10110449	3.657712391	4.416160355
"TCGA-XJ-A83G"	"TCGA-XJ-A83G"	6.665782237	10.19130974	4.912885198	3.441167143	4.049716449
"TCGA-VP-A875"	"TCGA-VP-A875"	5.547816965	9.460539434	3.739449179	2.424295596	3.244878697
"TCGA-VN-A88K"	"TCGA-VN-A88K"	8.053741491	10.51648663	5.723408044	4.3464472	4.218200769
"TCGA-VP-A87J"	"TCGA-VP-A87J"	6.418521011	10.04106607	5.167602296	4.030308957	3.770776349
"TCGA-VP-A876"	"TCGA-VP-A876"	6.75640613	10.70120555	3.713365512	2.707255462	4.167019466
"TCGA-VN-A88L"	"TCGA-VN-A88L"	7.869589787	11.4407109	4.985316468	3.22074111	3.622617825
"TCGA-J9-A8CL"	"TCGA-J9-A8CL"	7.702080239	11.86786203	7.181458075	5.352416279	5.645157444
"TCGA-EJ-A8FN"	"TCGA-EJ-A8FN"	8.100833003	10.92124187	6.44765153	5.273152424	5.83691011
"TCGA-EJ-A8FS"	"TCGA-EJ-A8FS"	6.499088608	9.577728146	5.215715898	4.008565184	4.099514103
"TCGA-J9-A8CM"	"TCGA-J9-A8CM"	7.70477339	11.50857652	6.819789341	5.247742162	4.992536905
"TCGA-VN-A88M"	"TCGA-VN-A88M"	NA	NA	NA	NA	NA
"TCGA-VP-A878"	"TCGA-VP-A878"	8.713275724	11.46728498	6.294610584	5.244813751	5.168251388
"TCGA-VP-A87H"	"TCGA-VP-A87H"	6.519470228	10.60220405	5.267125311	3.823907281	4.538186798
"TCGA-FR-A7U9"	"TCGA-FR-A7U9"	NA	NA	NA	NA	NA
"TCGA-EB-A82C"	"TCGA-EB-A82C"	5.06351013	10.27281075	3.853090466	2.834966422	3.297968689
"TCGA-FR-A7U8"	"TCGA-FR-A7U8"	NA	NA	NA	NA	NA
"TCGA-RP-A6K9"	"TCGA-RP-A6K9"	NA	NA	NA	NA	NA
"TCGA-EB-A82B"	"TCGA-EB-A82B"	7.588117476	11.97741861	8.166129343	6.305516426	7.843050902
"TCGA-FR-A7UA"	"TCGA-FR-A7UA"	NA	NA	NA	NA	NA
"TCGA-EB-A85I"	"TCGA-EB-A85I"	7.523867731	12.97919865	6.764460187	4.528844431	6.235669912
"TCGA-W3-A824"	"TCGA-W3-A824"	NA	NA	NA	NA	NA
"TCGA-W3-A825"	"TCGA-W3-A825"	NA	NA	NA	NA	NA
"TCGA-EB-A85J"	"TCGA-EB-A85J"	8.701012732	13.6273922	8.899431368	6.615828151	8.348653439
"TCGA-FR-A729"	"TCGA-FR-A729"	NA	NA	NA	NA	NA
"TCGA-W3-A828"	"TCGA-W3-A828"	NA	NA	NA	NA	NA
"TCGA-R5-A7ZR"	"TCGA-R5-A7ZR"	6.923757513	10.62605609	5.96710452	4.277059807	6.426523669
"TCGA-SW-A7EA"	"TCGA-SW-A7EA"	6.938434039	9.742683846	6.181391088	4.637984859	4.673672242
"TCGA-IN-A7NR"	"TCGA-IN-A7NR"	8.234823202	11.75917254	6.088789734	4.887638999	6.972609694
"TCGA-IN-A6RS"	"TCGA-IN-A6RS"	8.096487703	12.23826604	7.039825519	5.245474884	6.469738396
"TCGA-IN-A7NU"	"TCGA-IN-A7NU"	8.306877242	13.12207355	7.576333473	5.44838381	6.533715418
"TCGA-SW-A7EB"	"TCGA-SW-A7EB"	8.313399216	11.53308655	6.47221516	5.153951614	7.404849767
"TCGA-IN-A7NT"	"TCGA-IN-A7NT"	6.817057768	10.12669095	7.032423722	5.450825587	5.150661083
"TCGA-R5-A7ZE"	"TCGA-R5-A7ZE"	6.284798857	8.205021257	4.478011428	3.249546528	3.728549092
"TCGA-R5-A7ZF"	"TCGA-R5-A7ZF"	6.047874209	10.85000724	3.842170807	1.882746921	3.10392578
"TCGA-R5-A7ZI"	"TCGA-R5-A7ZI"	9.321929574	14.67875421	8.318984546	6.95988553	8.23673352
"TCGA-AQ-A7U7"	"TCGA-AQ-A7U7"	10.1467503	13.66512087	8.941800615	7.40660866	9.271337437
"TCGA-D8-A73W"	"TCGA-D8-A73W"	8.7696043	11.56277231	8.136012566	7.276629477	5.722239228
"TCGA-BH-A8FZ"	"TCGA-BH-A8FZ"	8.56756704	13.0407782	8.633424526	7.093701396	7.750152769
"TCGA-BH-A8G0"	"TCGA-BH-A8G0"	9.512119285	12.82310178	8.696344304	7.084727814	7.939727114
"TCGA-LD-A7W5"	"TCGA-LD-A7W5"	9.58543791	12.72395663	7.557452104	6.010435495	8.58323179
"TCGA-LD-A7W6"	"TCGA-LD-A7W6"	8.748588135	11.02223547	6.347180623	5.546360955	6.763989989
"TCGA-LL-A7SZ"	"TCGA-LL-A7SZ"	8.500293688	13.39218958	8.706610337	7.47559039	9.028312459
"TCGA-AC-A7VB"	"TCGA-AC-A7VB"	7.225201028	8.822156044	5.364691186	4.038618067	3.312768726
"TCGA-AC-A7VC"	"TCGA-AC-A7VC"	8.102577446	10.96209463	7.119830395	6.03892035	4.659866782
"TCGA-LL-A7T0"	"TCGA-LL-A7T0"	7.732458556	12.00340932	7.428883153	5.913718167	6.519352674
"TCGA-C5-A7CO"	"TCGA-C5-A7CO"	6.825821242	11.08980936	5.793599547	4.115296746	5.870317875
"TCGA-UC-A7PF"	"TCGA-UC-A7PF"	8.241068593	13.7040348	8.140304942	6.636925954	7.904229335
"TCGA-C5-A7UC"	"TCGA-C5-A7UC"	4.90901508	6.707167904	3.239060198	2.183873177	2.499896231
"TCGA-UC-A7PD"	"TCGA-UC-A7PD"	5.804290677	10.9452945	5.294640269	3.78147039	5.039123047
"TCGA-C5-A7X3"	"TCGA-C5-A7X3"	8.005062918	11.36471982	7.74342513	6.079828133	7.846887688
"TCGA-C5-A7UH"	"TCGA-C5-A7UH"	7.382968181	10.90986805	7.491470432	5.770345293	6.350414867
"TCGA-WL-A834"	"TCGA-WL-A834"	5.897074697	10.3701853	5.56709011	4.261882973	4.374592333
"TCGA-DS-A7WH"	"TCGA-DS-A7WH"	6.236586326	10.4330233	5.351041373	3.099260944	4.983582175
"TCGA-DS-A7WF"	"TCGA-DS-A7WF"	6.553703629	11.4541857	5.568200695	4.241038552	4.930195203
"TCGA-DS-A7WI"	"TCGA-DS-A7WI"	6.312165733	10.74995871	6.359912094	5.346405661	5.542257791
"TCGA-JW-A852"	"TCGA-JW-A852"	5.70725546	11.21176805	6.380069819	4.884522808	5.181563812
"TCGA-LN-A7HY"	"TCGA-LN-A7HY"	7.171556155	10.61354153	6.527706715	5.742657677	6.00408993
"TCGA-LN-A7HW"	"TCGA-LN-A7HW"	5.84577214	8.504402679	5.640924448	4.421756128	3.95979446
"TCGA-V5-A7RB"	"TCGA-V5-A7RB"	6.710537773	10.22914748	6.283651661	4.647108461	5.195930725
"TCGA-21-5782"	"TCGA-21-5782"	7.580425916	11.15505933	7.256212355	5.512974263	7.430974191
"TCGA-34-5234"	"TCGA-34-5234"	9.720027164	14.41836489	8.805192325	7.276340252	9.139801465
"TCGA-22-5474"	"TCGA-22-5474"	9.574526421	12.69211229	8.904286109	7.510969552	9.031553126
"TCGA-21-5784"	"TCGA-21-5784"	8.65061031	12.75079116	7.683269646	6.391625391	7.779602967
"TCGA-21-5786"	"TCGA-21-5786"	7.087182959	10.52699825	7.20574369	5.467095391	7.205047094
"TCGA-43-5668"	"TCGA-43-5668"	9.593381316	13.66527043	9.424898405	7.896259232	8.855281485
"TCGA-21-5787"	"TCGA-21-5787"	8.716766939	12.97558663	8.566190161	6.78012881	8.046351921
"TCGA-22-5491"	"TCGA-22-5491"	7.208080447	11.2722137	6.33784596	5.288501669	6.282916834
"TCGA-C5-A1BM"	"TCGA-C5-A1BM"	8.345566359	13.21305823	8.667301783	7.164313186	7.208107526
"TCGA-37-5819"	"TCGA-37-5819"	8.301615575	11.33143567	7.204460531	5.049775816	7.939086682
"TCGA-22-5485"	"TCGA-22-5485"	7.365149825	11.75326381	7.58624022	6.550976484	5.635341409
"TCGA-22-5472"	"TCGA-22-5472"	8.556169313	12.40461751	7.93983032	6.894610365	5.564784711
"TCGA-22-5489"	"TCGA-22-5489"	9.180004246	12.95605496	8.868711104	7.586185227	8.996109267
"TCGA-C5-A1ME"	"TCGA-C5-A1ME"	7.479000923	12.95573547	6.053270537	4.420837929	6.541878699
"TCGA-C5-A1BI"	"TCGA-C5-A1BI"	8.545097184	12.25064141	7.908088857	6.133131065	7.99724366
"TCGA-C5-A1BK"	"TCGA-C5-A1BK"	9.348718368	13.69841893	8.174509435	6.465094398	8.385465675
"TCGA-EX-A1H5"	"TCGA-EX-A1H5"	6.742974653	9.853976452	4.622445537	3.387543701	5.536330927
"TCGA-C5-A1M5"	"TCGA-C5-A1M5"	7.941261916	13.35073705	6.280897855	4.714355213	7.305954689
"TCGA-C5-A1BL"	"TCGA-C5-A1BL"	7.78173504	12.21001137	7.499911426	5.487247165	7.14337391
"TCGA-C5-A1M8"	"TCGA-C5-A1M8"	5.849523239	9.741546686	5.616923784	4.626301551	4.705256431
"TCGA-22-5477"	"TCGA-22-5477"	7.662588766	11.31984038	7.053503302	5.773764363	6.489177513
"TCGA-22-5478"	"TCGA-22-5478"	7.573699079	11.91059432	7.772572404	6.302679205	7.0086885
"TCGA-22-5480"	"TCGA-22-5480"	8.401093083	13.87374924	7.631064191	6.297520017	7.949263703
"TCGA-22-5482"	"TCGA-22-5482"	6.34291632	10.49576665	6.144140904	5.28496779	5.704048941
"TCGA-22-5471"	"TCGA-22-5471"	8.325960744	12.27778785	7.984683956	6.317725448	8.096791582
"TCGA-56-5897"	"TCGA-56-5897"	8.999826336	12.71822394	9.218755414	7.599244993	8.457926791
"TCGA-56-5898"	"TCGA-56-5898"	8.17495777	12.69933675	8.05126261	6.623492789	6.595328107
"TCGA-18-5592"	"TCGA-18-5592"	6.940391696	10.29049101	6.308914785	4.624046886	6.390981195
"TCGA-C5-A1BE"	"TCGA-C5-A1BE"	6.695585655	10.23547657	6.568529765	5.051569622	6.270908242
"TCGA-22-5473"	"TCGA-22-5473"	7.143258521	11.18490451	7.151395072	6.071447967	6.328690335
"TCGA-C5-A1BF"	"TCGA-C5-A1BF"	7.708441867	12.01457902	7.286496803	5.566951249	5.386302727
"TCGA-C5-A1M7"	"TCGA-C5-A1M7"	7.242902043	12.09360467	7.032057943	5.234270185	7.035544213
"TCGA-OL-A66O"	"TCGA-OL-A66O"	6.185447869	10.249697	5.199606161	3.955205507	4.759895767
"TCGA-OL-A66P"	"TCGA-OL-A66P"	9.589997046	14.17137454	8.934901825	7.041214959	9.601586321
"TCGA-IG-A625"	"TCGA-IG-A625"	7.518764133	10.14656417	6.146633064	4.544333335	5.990432377
"TCGA-Q9-A6FU"	"TCGA-Q9-A6FU"	6.484083463	9.859600848	5.285420956	4.56591525	4.964476151
"TCGA-Q9-A6FW"	"TCGA-Q9-A6FW"	7.551826968	11.64294973	6.454108295	4.69916102	6.570086623
"TCGA-R6-A6DN"	"TCGA-R6-A6DN"	7.323724601	10.71960631	6.68137888	5.511165555	4.888876987
"TCGA-R6-A6KZ"	"TCGA-R6-A6KZ"	8.192472203	11.81618178	6.347892827	5.291142962	6.348434777
"TCGA-R6-A6L4"	"TCGA-R6-A6L4"	6.482772696	7.5019024	3.365468872	2.212618878	3.921360063
"TCGA-S8-A6BV"	"TCGA-S8-A6BV"	8.860986785	12.1004204	7.527476411	5.829291796	5.450997601
"TCGA-S8-A6BW"	"TCGA-S8-A6BW"	6.252958159	9.314060565	6.069066769	4.606546816	3.636171409
"TCGA-B5-A5OD"	"TCGA-B5-A5OD"	7.305997916	12.5779753	7.573040025	6.125600252	6.169915387
"TCGA-B5-A5OE"	"TCGA-B5-A5OE"	5.877689049	9.521601195	6.324030786	4.067286469	3.870254554
"TCGA-EY-A5W2"	"TCGA-EY-A5W2"	6.763968613	12.12943837	6.990788736	5.265486445	5.448794871
"TCGA-PG-A6IB"	"TCGA-PG-A6IB"	8.830801001	12.21201301	8.814945709	6.746882689	7.539864468
"TCGA-QF-A5YS"	"TCGA-QF-A5YS"	6.234731601	13.05095754	6.158953984	4.603498186	4.752997285
"TCGA-QS-A5YQ"	"TCGA-QS-A5YQ"	7.667107715	12.01404307	7.635071887	5.428630529	6.495625767
"TCGA-QS-A5YR"	"TCGA-QS-A5YR"	7.802626144	12.28029223	7.695795039	5.916139303	6.782853758
"TCGA-SL-A6J9"	"TCGA-SL-A6J9"	8.202274879	13.32462075	9.024486554	7.43693815	7.837002111
"TCGA-SL-A6JA"	"TCGA-SL-A6JA"	5.366301503	10.71475834	4.432458647	2.254213992	2.930058405
"TCGA-A4-A5Y0"	"TCGA-A4-A5Y0"	5.141138269	9.210955896	4.2346037	3.422091251	1.900189417
"TCGA-A4-A6HP"	"TCGA-A4-A6HP"	7.976551855	12.89578404	8.873435435	7.405795509	5.767703479
"TCGA-B1-A654"	"TCGA-B1-A654"	6.860257402	12.07307373	7.021428749	4.954492034	5.082485947
"TCGA-B1-A655"	"TCGA-B1-A655"	7.751813497	12.49105782	8.225805983	7.115686918	5.249752872
"TCGA-B1-A656"	"TCGA-B1-A656"	8.785507027	14.13932646	9.648710685	8.315314906	7.701054925
"TCGA-B1-A657"	"TCGA-B1-A657"	7.892979343	12.62327908	8.372654739	6.947981757	7.140373016
"TCGA-B9-A69E"	"TCGA-B9-A69E"	9.566942736	13.65771196	9.014757981	7.724171781	6.611564628
"TCGA-G7-A4TM"	"TCGA-G7-A4TM"	7.783788199	11.96385798	7.034310618	5.895444191	6.068605483
"TCGA-IZ-A6M8"	"TCGA-IZ-A6M8"	6.709492001	13.0214726	9.389058722	7.263030458	6.054157104
"TCGA-IZ-A6M9"	"TCGA-IZ-A6M9"	6.445041371	12.00765947	8.037520317	5.890504553	5.522785986
"TCGA-KV-A6GD"	"TCGA-KV-A6GD"	8.28087248	13.57045725	9.520829692	8.00301256	7.742145766
"TCGA-G3-AAV4"	"TCGA-G3-AAV4"	7.87540548	10.25855334	5.89477357	5.134715779	4.198529289
"TCGA-UB-AA0V"	"TCGA-UB-AA0V"	9.065802344	11.39263047	6.779072312	6.111879329	5.763828743
"TCGA-2Y-A9H4"	"TCGA-2Y-A9H4"	8.083593435	11.95503084	6.251822551	4.88457317	5.362308788
"TCGA-2Y-A9GW"	"TCGA-2Y-A9GW"	8.931189954	13.07264582	8.487991088	6.395786649	7.346967774
"TCGA-ZS-A9CF"	"TCGA-ZS-A9CF"	7.870070204	11.26646596	5.604028392	4.819383896	5.45201844
"TCGA-UB-AA0U"	"TCGA-UB-AA0U"	8.871224024	11.69454901	7.072488877	6.220076694	6.196146029
"TCGA-G3-AAV1"	"TCGA-G3-AAV1"	8.299587162	10.13922961	5.99775225	5.240725206	4.758201246
"TCGA-4R-AA8I"	"TCGA-4R-AA8I"	7.68016325	12.09785906	6.428970223	5.284254432	5.062022199
"TCGA-2Y-A9GY"	"TCGA-2Y-A9GY"	8.839837386	12.76164674	8.791453581	6.80356928	8.263831194
"TCGA-G3-AAV7"	"TCGA-G3-AAV7"	7.236427131	11.29125681	7.534318869	6.30966746	5.217140782
"TCGA-2Y-A9GS"	"TCGA-2Y-A9GS"	8.451913623	11.42557064	7.199136382	6.267998605	5.399494256
"TCGA-ZP-A9CY"	"TCGA-ZP-A9CY"	8.690463278	11.16643455	7.139275146	5.95129133	5.495025853
"TCGA-GJ-A3OU"	"TCGA-GJ-A3OU"	10.01589181	14.05680273	10.07207271	8.560378717	8.961105194
"TCGA-5R-AA1D"	"TCGA-5R-AA1D"	10.54608146	11.4142206	7.200341611	6.11498255	6.266149762
"TCGA-CC-A7IE"	"TCGA-CC-A7IE"	8.173856381	11.46515396	7.978675796	6.178729965	7.290756808
"TCGA-K7-AAU7"	"TCGA-K7-AAU7"	7.323770301	11.12319526	7.240910222	6.201219817	5.638452973
"TCGA-ZP-A9CZ"	"TCGA-ZP-A9CZ"	8.451452529	12.27883584	7.532864219	6.027335272	7.084853776
"TCGA-AC-A8OQ"	"TCGA-AC-A8OQ"	8.975595515	12.15294226	8.234968188	6.911376824	8.631262945
