"FID"	"IID"	"Sigs160.Bindea_Th2.cells"	"Sigs160.Bindea_Treg.cells"	"Sigs160.ICR_ICR.SCORE"	"Sigs160.Senbabaoglu_Angiogenesis"	"Sigs160.Senbabaoglu_APM1"
"TCGA-AP-A05P"	"TCGA-AP-A05P"	-0.043902859	-0.343163995	6.154738217	-0.021705564	0.286607856
"TCGA-AP-A0L9"	"TCGA-AP-A0L9"	-0.061288332	-0.308397737	5.221358049	-0.155838363	0.34028412
"TCGA-A5-A0GA"	"TCGA-A5-A0GA"	-0.019334499	-0.317981684	6.687504023	-0.019451723	0.331347149
"TCGA-A5-A0GJ"	"TCGA-A5-A0GJ"	-0.063770917	-0.075351342	6.662784951	0.012844074	0.319159549
"TCGA-AP-A054"	"TCGA-AP-A054"	0.028279252	-0.289963308	6.116982277	-0.105949291	0.290820425
"TCGA-B5-A0K6"	"TCGA-B5-A0K6"	-0.095484427	-0.236078052	6.073616585	-0.025640217	0.315487126
"TCGA-E9-A54X"	"TCGA-E9-A54X"	0.085409555	-0.122879897	2.704923032	-0.045314735	0.431665821
"TCGA-A2-A4RY"	"TCGA-A2-A4RY"	0.027959521	-0.138527159	6.118534281	0.232503946	0.460578587
"TCGA-E9-A54Y"	"TCGA-E9-A54Y"	0.103830305	-0.142047792	4.21078519	0.002242654	0.377493137
"TCGA-A7-A4SD"	"TCGA-A7-A4SD"	0.093222096	-0.01144206	8.125222361	0.046171331	0.496407082
"TCGA-A2-A4S0"	"TCGA-A2-A4S0"	0.046447339	-0.154418908	4.171145104	0.152448004	0.436262283
"TCGA-A7-A4SF"	"TCGA-A7-A4SF"	0.11135717	-0.131045812	6.074347078	0.041113714	0.462174427
"TCGA-LL-A50Y"	"TCGA-LL-A50Y"	0.050856145	-0.111144452	5.519341315	0.101899	0.435100411
"TCGA-A2-A4S2"	"TCGA-A2-A4S2"	0.049677671	-0.072759764	7.501698954	0.167082528	0.495050983
"TCGA-MS-A51U"	"TCGA-MS-A51U"	0.045929267	-0.134517548	6.612583799	0.196223781	0.457980638
"TCGA-AQ-A54O"	"TCGA-AQ-A54O"	0.049637291	-0.066794246	5.752481507	0.021390695	0.432550481
"TCGA-A2-A4S1"	"TCGA-A2-A4S1"	0.052902845	-0.178721061	5.976863754	0.242459587	0.484357145
"TCGA-A2-A4RW"	"TCGA-A2-A4RW"	0.076213344	-0.121706353	6.423269016	0.197361592	0.455206636
"TCGA-GM-A4E0"	"TCGA-GM-A4E0"	0.0379548	-0.136815739	7.386668925	0.382085564	0.471141606
"TCGA-A7-A4SB"	"TCGA-A7-A4SB"	0.092450875	-0.202974315	4.546306436	0.222310113	0.436187113
"TCGA-D8-A4Z1"	"TCGA-D8-A4Z1"	0.048438993	-0.146497482	6.180702421	0.243761733	0.445759422
"TCGA-A2-A4RX"	"TCGA-A2-A4RX"	0.085504684	-0.070754959	6.463273984	0.174679044	0.473950434
"TCGA-AQ-A54N"	"TCGA-AQ-A54N"	0.091191118	-0.10566791	5.208843453	-0.05771028	0.446285741
"TCGA-A2-A4S3"	"TCGA-A2-A4S3"	0.117589329	0.013446865	7.348518188	0.077657843	0.48512601
"TCGA-LQ-A4E4"	"TCGA-LQ-A4E4"	0.086422111	-0.13045904	4.210672063	0.118440956	0.413517869
"TCGA-ED-A459"	"TCGA-ED-A459"	0.062387874	-0.238914118	4.332366884	0.072350439	0.488610381
"TCGA-ED-A4XI"	"TCGA-ED-A4XI"	0.010154552	-0.05760148	6.635958631	0.22731978	0.468013266
"TCGA-DD-A3A9"	"TCGA-DD-A3A9"	-0.005053692	-0.113833825	5.887920654	0.253507155	0.466601439
"TCGA-FV-A496"	"TCGA-FV-A496"	-0.015359672	-0.138722749	3.681186208	0.087358088	0.444829471
"TCGA-FV-A495"	"TCGA-FV-A495"	0.052690027	-0.235540177	6.394778676	0.17910582	0.45586068
"TCGA-DD-A4NA"	"TCGA-DD-A4NA"	0.026758587	-0.074080002	5.729693558	0.102151765	0.481869238
"TCGA-FV-A4ZP"	"TCGA-FV-A4ZP"	0.002705216	-0.163856162	6.551195958	0.064964802	0.465216148
"TCGA-FV-A4ZQ"	"TCGA-FV-A4ZQ"	0.061436835	-0.072955355	8.55781461	0.005077692	0.493355167
"TCGA-DD-A4NB"	"TCGA-DD-A4NB"	0.031705325	-0.120239422	6.187221871	0.302170924	0.458327052
"TCGA-DD-A4ND"	"TCGA-DD-A4ND"	0.064429451	-0.1016583	7.135256277	0.248301639	0.451943844
"TCGA-MR-A520"	"TCGA-MR-A520"	-0.005087292	-0.169234909	5.185892926	0.160294595	0.42308944
"TCGA-B8-A54E"	"TCGA-B8-A54E"	-0.025094486	-0.129872267	6.006509285	0.113258278	0.450896937
"TCGA-MM-A564"	"TCGA-MM-A564"	-0.014418345	-0.208255266	6.738165891	0.396631213	0.466210543
"TCGA-B8-A54F"	"TCGA-B8-A54F"	-0.006217295	-0.240918923	6.155745943	0.339428153	0.450136769
"TCGA-DV-A4VX"	"TCGA-DV-A4VX"	-0.018306162	-0.183268546	6.869640034	0.125745505	0.463497447
"TCGA-B8-A54G"	"TCGA-B8-A54G"	0.007838987	-0.026551446	8.919216362	0.16578975	0.496256625
"TCGA-DV-A4VZ"	"TCGA-DV-A4VZ"	0.012446617	-0.201262896	4.391414333	0.284633659	0.448068608
"TCGA-DV-A4W0"	"TCGA-DV-A4W0"	0.011562919	-0.239745379	6.222955863	0.333596921	0.473974911
"TCGA-B2-A4SR"	"TCGA-B2-A4SR"	0.000374051	-0.140238578	7.593495408	0.409406833	0.475233939
"TCGA-MM-A563"	"TCGA-MM-A563"	0.015079605	-0.070021493	8.466801833	0.354284844	0.483746858
"TCGA-B8-A54D"	"TCGA-B8-A54D"	0.023834795	-0.180579173	8.346136092	0.22790473	0.490012281
"TCGA-R6-A6Y0"	"TCGA-R6-A6Y0"	NA	NA	NA	NA	NA
"TCGA-R6-A6XQ"	"TCGA-R6-A6XQ"	0.028511351	-0.288594172	3.038742877	-0.161840773	0.361501998
"TCGA-JY-A6FG"	"TCGA-JY-A6FG"	-0.051204706	-0.271626673	5.610775693	-0.106512701	0.39763063
"TCGA-IG-A6QS"	"TCGA-IG-A6QS"	0.041580417	-0.107672716	8.284724166	-0.048338164	0.420416119
"TCGA-RE-A7BO"	"TCGA-RE-A7BO"	0.030287296	-0.20287652	4.767386086	0.06587497	0.417635361
"TCGA-L7-A6VZ"	"TCGA-L7-A6VZ"	0.008286921	-0.222337801	5.50605271	0.051830637	0.418905644
"TCGA-JY-A6FA"	"TCGA-JY-A6FA"	NA	NA	NA	NA	NA
"TCGA-JY-A6FB"	"TCGA-JY-A6FB"	0.036740842	-0.254414686	3.306048558	0.127370888	0.400226618
"TCGA-KH-A6WC"	"TCGA-KH-A6WC"	-0.032501622	-0.175396018	5.473872944	-0.006799342	0.398805689
"TCGA-JY-A6F8"	"TCGA-JY-A6F8"	0.005584405	-0.205908177	3.612772941	0.068007708	0.400591132
"TCGA-R6-A6Y2"	"TCGA-R6-A6Y2"	-0.002557196	-0.122684307	6.505966854	0.185533217	0.405023384
"TCGA-GK-A6C7"	"TCGA-GK-A6C7"	0.007982232	-0.19079879	6.957587472	0.405062605	0.482975833
"TCGA-B8-A54I"	"TCGA-B8-A54I"	-0.026228992	-0.066060781	7.698705467	0.261341823	0.473410807
"TCGA-A3-A6NN"	"TCGA-A3-A6NN"	0.005884294	-0.175053734	7.454795724	0.383098336	0.47899564
"TCGA-A3-A6NL"	"TCGA-A3-A6NL"	-0.000144126	-0.237789471	7.264762872	0.394249142	0.479347614
"TCGA-B8-A54H"	"TCGA-B8-A54H"	-0.018045607	-0.246199874	7.297201153	0.386940111	0.486967342
"TCGA-A3-A6NI"	"TCGA-A3-A6NI"	-0.011403435	-0.262336112	6.223342447	0.318372481	0.475007891
"TCGA-G6-A5PC"	"TCGA-G6-A5PC"	-0.019698449	-0.211580309	7.258809381	0.212582013	0.479474011
"TCGA-B8-A54J"	"TCGA-B8-A54J"	-1.77e-05	-0.103076333	8.04446179	0.407479559	0.489748745
"TCGA-KR-A7K7"	"TCGA-KR-A7K7"	0.040793407	-0.131534789	7.512504918	0.045661883	0.469249021
"TCGA-KR-A7K8"	"TCGA-KR-A7K8"	0.042190166	0.319888694	8.497437074	0.184136714	0.488061691
"TCGA-CC-A7IF"	"TCGA-CC-A7IF"	0.035503138	-0.234904507	4.355656326	0.136304267	0.44035581
"TCGA-UB-A7MF"	"TCGA-UB-A7MF"	0.057305623	-0.067625507	8.796482471	0.062541501	0.498989073
"TCGA-CC-A7IH"	"TCGA-CC-A7IH"	0.040887474	-0.129138802	4.440234453	0.171278855	0.45730011
"TCGA-CC-A7IG"	"TCGA-CC-A7IG"	0.057402315	-0.189331859	4.86278149	0.058716537	0.439703351
"TCGA-UB-A7ME"	"TCGA-UB-A7ME"	0.014154168	-0.056721322	7.321521081	0.156570181	0.469320531
"TCGA-DD-A73C"	"TCGA-DD-A73C"	0.009025844	0.119212571	5.915662085	0.263833249	0.446304646
"TCGA-CC-A7II"	"TCGA-CC-A7II"	0.089387732	-0.261015874	4.622919901	0.080432552	0.374714112
"TCGA-SI-A71P"	"TCGA-SI-A71P"	-0.00049469	-0.160237733	6.606702377	0.225693766	0.469647664
"TCGA-DX-A6YU"	"TCGA-DX-A6YU"	0.126518211	-0.164345139	8.36276716	0.342679393	0.490915405
"TCGA-SI-A71Q"	"TCGA-SI-A71Q"	0.115790912	-0.213976296	4.399019652	0.176865204	0.366182977
"TCGA-DX-A7EF"	"TCGA-DX-A7EF"	0.145899843	-0.147915515	4.153099872	0.172540956	0.463230498
"TCGA-SG-A6Z4"	"TCGA-SG-A6Z4"	0.136199811	-0.140238578	4.722708872	0.284659845	0.465599714
"TCGA-DX-A7EI"	"TCGA-DX-A7EI"	0.071716725	-0.137842591	5.486686478	0.135071206	0.421423086
"TCGA-DX-A6YQ"	"TCGA-DX-A6YQ"	0.147881475	-0.128649825	8.225928329	0.222916559	0.495624345
"TCGA-QC-A7B5"	"TCGA-QC-A7B5"	NA	NA	NA	NA	NA
"TCGA-BP-4968"	"TCGA-BP-4968"	0.009201277	-0.190896586	8.382438431	0.353963509	0.483509411
"TCGA-B0-5077"	"TCGA-B0-5077"	-0.004287857	-0.175102631	7.344784543	0.339148009	0.481583452
"TCGA-BP-4962"	"TCGA-BP-4962"	0.027402486	-0.120483911	8.011334057	0.264577786	0.470843487
"TCGA-B0-5081"	"TCGA-B0-5081"	0.0489566	0.060486444	9.099220367	0.32677044	0.491599134
"TCGA-BP-4972"	"TCGA-BP-4972"	0.02984637	-0.219550633	7.000794611	0.361382909	0.465558772
"TCGA-BP-4983"	"TCGA-BP-4983"	0.077403994	0.006454495	9.039600404	0.106561015	0.483639107
"TCGA-BP-5007"	"TCGA-BP-5007"	0.007451383	-0.159748756	7.591558621	0.370489322	0.4821644
"TCGA-BP-4973"	"TCGA-BP-4973"	0.009892046	-0.131143607	7.684592659	0.312919259	0.484002399
"TCGA-BP-5008"	"TCGA-BP-5008"	0.045051651	-0.151191661	7.785857239	0.367668899	0.478744503
"TCGA-B0-5085"	"TCGA-B0-5085"	-0.036180945	-0.204294553	7.261082444	0.307818579	0.467807552
"TCGA-B0-5088"	"TCGA-B0-5088"	-0.002367972	-0.117941231	7.649974703	0.356793951	0.474168627
"TCGA-BP-4975"	"TCGA-BP-4975"	0.007038229	-0.25157862	6.133330975	0.36566464	0.460709394
"TCGA-BP-5000"	"TCGA-BP-5000"	0.007688981	-0.072564173	8.393450692	0.363393552	0.477117211
"TCGA-CJ-4900"	"TCGA-CJ-4900"	0.007140961	-0.10693925	8.809320559	0.269403307	0.490248604
"TCGA-BP-4969"	"TCGA-BP-4969"	-0.018981631	-0.249476019	6.059476555	0.352531741	0.466635408
"TCGA-BP-5001"	"TCGA-BP-5001"	-0.036128602	-0.162095846	7.994066272	0.328015178	0.474305567
"TCGA-B0-5075"	"TCGA-B0-5075"	-0.003717766	-0.169968374	7.045527118	0.182096108	0.48021449
"TCGA-BP-4970"	"TCGA-BP-4970"	0.025913856	-0.14082535	7.955072335	0.377650799	0.488946407
"TCGA-BP-4981"	"TCGA-BP-4981"	-0.024394762	-0.165518684	7.442213366	0.304074547	0.480684467
"TCGA-BP-5004"	"TCGA-BP-5004"	0.014672866	-0.192314619	6.545327469	0.319637036	0.477391665
"TCGA-BP-4982"	"TCGA-BP-4982"	0.039416868	-0.214660863	6.973975585	0.38685308	0.473705133
"TCGA-BP-4994"	"TCGA-BP-4994"	-0.027467217	-0.235540177	6.684884545	0.304806409	0.45591408
"TCGA-B0-5084"	"TCGA-B0-5084"	0.049623132	-0.186006817	6.27356724	0.168378272	0.462407568
"TCGA-BP-4964"	"TCGA-BP-4964"	0.002163915	-0.147328743	7.591682354	0.357072803	0.478580187
"TCGA-BP-4985"	"TCGA-BP-4985"	0.013918724	-0.145715119	6.795388381	0.285056807	0.47254057
"TCGA-BP-4965"	"TCGA-BP-4965"	0.024403975	-0.198280137	6.433127046	0.389770848	0.476562184
"TCGA-BP-4998"	"TCGA-BP-4998"	0.017381875	-0.143905905	7.79026539	0.360978069	0.484930643
"TCGA-BP-4967"	"TCGA-BP-4967"	0.008307317	-0.199306988	6.300591617	0.286325385	0.453659877
"TCGA-CJ-4899"	"TCGA-CJ-4899"	0.035106866	-0.20224085	6.559002291	0.399935073	0.470026705
"TCGA-BP-4959"	"TCGA-BP-4959"	-0.006401408	-0.215981101	6.267292715	0.281540272	0.46462725
"TCGA-BP-4989"	"TCGA-BP-4989"	0.050342639	-0.134810934	9.234809853	0.27198066	0.491792493
"TCGA-BP-4991"	"TCGA-BP-4991"	0.038350635	-0.203463292	6.551606619	0.405844616	0.47018623
"TCGA-BP-4992"	"TCGA-BP-4992"	-0.01857858	-0.02435105	8.995450877	0.195442074	0.482350159
"TCGA-BP-4963"	"TCGA-BP-4963"	0.01741072	-0.158770803	7.206457796	0.339398372	0.480015801
"TCGA-XF-A9T4"	"TCGA-XF-A9T4"	0.068943973	-0.160286631	7.09962377	0.063346258	0.490823057
"TCGA-ZF-AA53"	"TCGA-ZF-AA53"	0.101916729	-0.061904477	7.910190111	0.059253919	0.488927909
"TCGA-G2-AA3C"	"TCGA-G2-AA3C"	0.079201017	-0.183268546	5.74264096	0.13268617	0.481350028
"TCGA-4Z-AA7S"	"TCGA-4Z-AA7S"	0.095104986	-0.185371147	3.140561517	0.101831607	0.35661491
"TCGA-XF-A9SJ"	"TCGA-XF-A9SJ"	0.078601777	-0.132219356	8.131856616	0.142084904	0.495313215
"TCGA-ZF-AA54"	"TCGA-ZF-AA54"	0.116654108	-0.015353875	6.847826022	0.187862673	0.493065632
"TCGA-XF-A9T8"	"TCGA-XF-A9T8"	0.079908948	-0.049582259	9.096677133	0.148741092	0.493407086
"TCGA-XF-A9SL"	"TCGA-XF-A9SL"	0.044758647	-0.059264001	6.690001155	0.264659679	0.466695708
"TCGA-G2-AA3D"	"TCGA-G2-AA3D"	0.087861885	-0.169283806	4.068167607	-0.01372105	0.474807732
"TCGA-DK-AA71"	"TCGA-DK-AA71"	0.105287382	-0.165078605	5.752723027	0.039755433	0.461076183
"TCGA-XF-A9SU"	"TCGA-XF-A9SU"	0.092930992	-0.121510762	6.353817826	0.150904374	0.446996513
"TCGA-DK-AA6M"	"TCGA-DK-AA6M"	0.082866346	-0.040585084	7.259210225	0.075207684	0.491315996
"TCGA-ZF-A9R1"	"TCGA-ZF-A9R1"	0.076742454	-0.1567171	4.545286344	0.025552789	0.417701965
"TCGA-4Z-AA82"	"TCGA-4Z-AA82"	0.12112378	-0.154858987	5.111579538	0.04307324	0.488959464
"TCGA-ZF-AA5H"	"TCGA-ZF-AA5H"	0.120190706	-0.079849929	8.202379423	0.039736855	0.497055462
"TCGA-4Z-AA7Q"	"TCGA-4Z-AA7Q"	0.090362724	-0.023226403	8.976471601	0.083113719	0.4962689
"TCGA-4Z-AA84"	"TCGA-4Z-AA84"	0.091717662	-0.182095001	4.787067967	0.03554044	0.439639566
"TCGA-DK-AA6L"	"TCGA-DK-AA6L"	0.061584647	-0.07114614	5.966118744	-0.020222422	0.488472549
"TCGA-DK-AA6Q"	"TCGA-DK-AA6Q"	0.090795131	-0.10058255	8.16124618	-0.032993502	0.495781648
"TCGA-DK-AA6W"	"TCGA-DK-AA6W"	0.10590475	-0.060682035	5.327899714	-0.008537997	0.418109359
"TCGA-DK-AA75"	"TCGA-DK-AA75"	0.095162808	-0.143221337	3.788895225	0.071548844	0.40591067
"TCGA-4Z-AA7O"	"TCGA-4Z-AA7O"	0.066444633	-0.110655475	6.925935052	0.097261171	0.485377029
"TCGA-GU-AATP"	"TCGA-GU-AATP"	0.050536685	-0.16644774	6.820687777	0.143999116	0.484270915
"TCGA-4Z-AA81"	"TCGA-4Z-AA81"	0.092908181	-0.086451118	8.279446295	-0.027973111	0.49862004
"TCGA-4Z-AA83"	"TCGA-4Z-AA83"	0.025578827	-0.108895158	5.674226148	0.108508269	0.481130099
"TCGA-XF-A9SP"	"TCGA-XF-A9SP"	0.070476783	-0.140580862	5.952533255	0.184127761	0.46875417
"TCGA-GU-AATO"	"TCGA-GU-AATO"	0.109832101	-0.09676853	6.75482756	0.046789212	0.468601059
"TCGA-DK-AA74"	"TCGA-DK-AA74"	0.094622585	-0.028116172	8.958752508	0.18456143	0.496142685
"TCGA-DK-AA6P"	"TCGA-DK-AA6P"	0.075845647	-0.15373434	3.439031461	0.076662181	0.415482225
"TCGA-ZF-AA56"	"TCGA-ZF-AA56"	0.088909183	-0.084593005	6.204596783	0.128494134	0.48911065
"TCGA-YC-A9TC"	"TCGA-YC-A9TC"	0.044775596	-0.154076624	5.792494336	0.010411834	0.459524233
"TCGA-4Z-AA86"	"TCGA-4Z-AA86"	0.113364456	0.0614155	8.980867951	0.076540362	0.494942907
"TCGA-4Z-AA7W"	"TCGA-4Z-AA7W"	0.076272418	-0.071195038	10.38547707	0.016270595	0.498036504
"TCGA-DK-AA76"	"TCGA-DK-AA76"	0.06274033	-0.226249616	2.224734449	0.044600742	0.425633843
"TCGA-DK-AA6S"	"TCGA-DK-AA6S"	0.072190436	-0.033641611	7.828568479	0.104462607	0.474511038
"TCGA-XF-A9SX"	"TCGA-XF-A9SX"	0.089801934	0.082979382	8.384128686	0.096413433	0.492053316
"TCGA-GU-AATQ"	"TCGA-GU-AATQ"	0.103387894	-0.129481086	5.947996532	0.029190172	0.477837597
"TCGA-ZF-AA5P"	"TCGA-ZF-AA5P"	0.067138449	-0.156521509	6.357357499	0.237737792	0.489196986
"TCGA-ZF-AA51"	"TCGA-ZF-AA51"	0.080058568	0.030414364	7.575141958	0.107297055	0.477477516
"TCGA-XF-A9SZ"	"TCGA-XF-A9SZ"	0.064375937	-0.141607713	5.285719395	0.153005053	0.474237785
"TCGA-4Z-AA7Y"	"TCGA-4Z-AA7Y"	0.093258627	-0.185273351	3.205240763	0.094732743	0.442314928
"TCGA-4Z-AA7M"	"TCGA-4Z-AA7M"	0.072812657	-0.210553457	4.148552401	-0.008005289	0.452538966
"TCGA-XF-A9SH"	"TCGA-XF-A9SH"	0.022147329	-0.098137666	4.104156163	0.080945569	0.424689454
"TCGA-DK-AA77"	"TCGA-DK-AA77"	0.08031974	-0.115251858	6.901996525	0.063506866	0.49468988
"TCGA-DK-AA6T"	"TCGA-DK-AA6T"	0.101531207	-0.124444624	6.734771567	0.107246707	0.477641529
"TCGA-25-1313"	"TCGA-25-1313"	-0.063653688	-0.22722757	5.684211799	-0.003314621	0.422459341
"TCGA-25-1321"	"TCGA-25-1321"	-0.050752246	-0.296857882	4.006624553	-0.066386631	0.386444155
"TCGA-04-1348"	"TCGA-04-1348"	-0.000596637	-0.117941231	7.846990637	-0.043404127	0.421535199
"TCGA-04-1362"	"TCGA-04-1362"	-0.03583306	-0.179454526	5.328555511	-0.065476531	0.395539237
"TCGA-13-0900"	"TCGA-13-0900"	NA	NA	NA	NA	NA
"TCGA-13-1408"	"TCGA-13-1408"	NA	NA	NA	NA	NA
"TCGA-25-1314"	"TCGA-25-1314"	-0.03128679	-0.246982237	5.880838266	0.02461479	0.412556544
"TCGA-25-1322"	"TCGA-25-1322"	-0.000980914	-0.230894897	5.325998932	-0.009102034	0.38609672
"TCGA-04-1349"	"TCGA-04-1349"	NA	NA	NA	NA	NA
"TCGA-04-1364"	"TCGA-04-1364"	0.010377014	-0.278178964	2.68591751	-0.072993145	0.359349122
"TCGA-13-0901"	"TCGA-13-0901"	NA	NA	NA	NA	NA
"TCGA-13-1409"	"TCGA-13-1409"	NA	NA	NA	NA	NA
"TCGA-25-1315"	"TCGA-25-1315"	-0.011746277	-0.214856454	3.58970775	-0.05983189	0.364909192
"TCGA-25-1323"	"TCGA-25-1323"	-0.039573141	-0.252654369	4.66258115	-0.026716863	0.373570804
"TCGA-04-1350"	"TCGA-04-1350"	NA	NA	NA	NA	NA
"TCGA-04-1365"	"TCGA-04-1365"	0.011336661	-0.158966393	7.431638626	-0.050009189	0.416891485
"TCGA-13-0905"	"TCGA-13-0905"	NA	NA	NA	NA	NA
"TCGA-13-1410"	"TCGA-13-1410"	-0.007648946	-0.165323093	6.299575492	0.003539246	0.420252151
"TCGA-25-1316"	"TCGA-25-1316"	0.033268024	-0.217399134	6.276212613	-0.009447118	0.366083866
"TCGA-13-1407"	"TCGA-13-1407"	NA	NA	NA	NA	NA
"TCGA-04-1351"	"TCGA-04-1351"	NA	NA	NA	NA	NA
"TCGA-04-1367"	"TCGA-04-1367"	NA	NA	NA	NA	NA
"TCGA-13-0908"	"TCGA-13-0908"	NA	NA	NA	NA	NA
"TCGA-13-1411"	"TCGA-13-1411"	NA	NA	NA	NA	NA
"TCGA-25-1317"	"TCGA-25-1317"	-0.020688148	-0.297884733	4.837835046	-0.024224361	0.358381161
"TCGA-04-1356"	"TCGA-04-1356"	NA	NA	NA	NA	NA
"TCGA-13-1403"	"TCGA-13-1403"	-0.020976328	-0.265123281	4.825925845	-0.015226091	0.397452481
"TCGA-13-1412"	"TCGA-13-1412"	NA	NA	NA	NA	NA
"TCGA-25-1318"	"TCGA-25-1318"	-0.050359194	-0.290354489	4.412934448	-0.037017963	0.380527746
"TCGA-04-1357"	"TCGA-04-1357"	-0.060787874	-0.122342023	8.768433397	-0.005404084	0.425253463
"TCGA-13-0884"	"TCGA-13-0884"	NA	NA	NA	NA	NA
"TCGA-13-1404"	"TCGA-13-1404"	NA	NA	NA	NA	NA
"TCGA-24-1413"	"TCGA-24-1413"	-0.064702349	-0.249573815	5.522055245	-0.048205585	0.416810331
"TCGA-25-1319"	"TCGA-25-1319"	-0.039544305	-0.212704956	6.001123837	0.004986425	0.403786061
"TCGA-04-1360"	"TCGA-04-1360"	NA	NA	NA	NA	NA
"TCGA-13-0893"	"TCGA-13-0893"	0.002984061	-0.185126658	6.873452361	-0.025995746	0.414625879
"TCGA-13-1405"	"TCGA-13-1405"	0.004127716	-0.245466409	6.686791525	0.040255226	0.397385032
"TCGA-25-1312"	"TCGA-25-1312"	-0.043718424	-0.285904799	4.767655825	-0.035706451	0.366283453
"TCGA-25-1320"	"TCGA-25-1320"	NA	NA	NA	NA	NA
"TCGA-04-1361"	"TCGA-04-1361"	NA	NA	NA	NA	NA
"TCGA-13-0894"	"TCGA-13-0894"	NA	NA	NA	NA	NA
"TCGA-WH-A86K"	"TCGA-WH-A86K"	-0.01711462	-0.222044415	3.115252526	0.194920424	0.441087238
"TCGA-VM-A8CE"	"TCGA-VM-A8CE"	-0.020782231	-0.234366633	2.708058563	0.16647124	0.431001338
"TCGA-FG-A87N"	"TCGA-FG-A87N"	0.083435057	-0.274267149	3.249839236	0.088114786	0.415079233
"TCGA-TM-A84C"	"TCGA-TM-A84C"	0.005392125	-0.2329486	3.483188955	0.109803995	0.466713556
"TCGA-RY-A840"	"TCGA-RY-A840"	0.033213248	-0.137402512	2.332934754	0.101843098	0.420190305
"TCGA-VM-A8C8"	"TCGA-VM-A8C8"	-0.00802501	-0.218425986	2.219245519	0.113698788	0.409410734
"TCGA-TM-A84L"	"TCGA-TM-A84L"	-0.020192934	-0.246199874	3.403165142	0.159881092	0.430243259
"TCGA-WY-A859"	"TCGA-WY-A859"	0.023297906	-0.244537353	2.136324647	0.088869518	0.356412509
"TCGA-VM-A8CH"	"TCGA-VM-A8CH"	-0.00762733	-0.26174934	2.641049948	0.161603246	0.443816522
"TCGA-WY-A85A"	"TCGA-WY-A85A"	-0.004032162	-0.204881325	3.054614742	0.12485261	0.409057671
"TCGA-VV-A829"	"TCGA-VV-A829"	0.005796312	-0.240087663	3.00683737	0.126372027	0.421006752
"TCGA-VM-A8C9"	"TCGA-VM-A8C9"	-0.034219863	-0.251823109	4.474414357	0.119918473	0.457360191
"TCGA-TM-A84M"	"TCGA-TM-A84M"	0.040240736	-0.162242539	2.184930565	0.086519234	0.400942173
"TCGA-TM-A84F"	"TCGA-TM-A84F"	-0.00759017	-0.174613655	6.815499972	0.155465878	0.474236614
"TCGA-RY-A843"	"TCGA-RY-A843"	0.038860214	-0.261260363	2.593398898	0.147421172	0.42192904
"TCGA-FG-A87Q"	"TCGA-FG-A87Q"	-0.00605197	-0.277983373	4.838692146	0.159827575	0.476175207
"TCGA-TM-A84O"	"TCGA-TM-A84O"	0.009013996	-0.246933339	3.372789306	0.183314173	0.433063248
"TCGA-VM-A8CA"	"TCGA-VM-A8CA"	-0.015988193	-0.250013894	3.824022484	0.22784507	0.446957827
"TCGA-VV-A86M"	"TCGA-VV-A86M"	0.00905554	-0.251627518	3.619211848	0.129043942	0.408564148
"TCGA-WY-A85B"	"TCGA-WY-A85B"	0.020068072	-0.224147015	3.172049339	0.11984419	0.426097711
"TCGA-QH-A86X"	"TCGA-QH-A86X"	0.021484083	-0.237056006	3.038247788	0.107857673	0.42838426
"TCGA-RY-A845"	"TCGA-RY-A845"	0.012970915	-0.251529722	2.252610043	0.089177533	0.428482295
"TCGA-TM-A84G"	"TCGA-TM-A84G"	-0.007437537	-0.150067014	2.554070928	0.139835477	0.438497233
"TCGA-LB-A8F3"	"TCGA-LB-A8F3"	0.001682774	-0.254023505	4.809625662	0.15986504	0.477911369
"TCGA-YY-A8LH"	"TCGA-YY-A8LH"	0.033752627	-0.141803304	5.547813407	0.061841299	0.486195857
"TCGA-IB-A7M4"	"TCGA-IB-A7M4"	0.023440806	-0.099017824	6.936421204	0.06681116	0.489011231
"TCGA-YB-A89D"	"TCGA-YB-A89D"	0.022371823	-0.085179778	6.192891599	0.208313632	0.469210813
"TCGA-IB-A7LX"	"TCGA-IB-A7LX"	0.063082335	-0.200284942	5.89181229	0.084379999	0.482600112
"TCGA-L1-A7W4"	"TCGA-L1-A7W4"	0.095559127	-0.20859755	4.681417935	0.108722905	0.466115483
"TCGA-S4-A8RP"	"TCGA-S4-A8RP"	0.021896688	-0.19461281	6.764491862	0.173030181	0.476942027
"TCGA-XN-A8T3"	"TCGA-XN-A8T3"	0.045822543	-0.272311241	6.716155462	0.190042525	0.483794636
"TCGA-HZ-A77Q"	"TCGA-HZ-A77Q"	0.034332316	-0.036379882	6.819085145	0.265723731	0.4807281
"TCGA-HZ-A8P0"	"TCGA-HZ-A8P0"	0.031031012	-0.183024057	5.256490631	0.250084503	0.458839556
"TCGA-KK-A8I5"	"TCGA-KK-A8I5"	0.032429282	-0.214416375	4.684382009	0.118817436	0.45360422
"TCGA-KK-A8IC"	"TCGA-KK-A8IC"	0.051817333	-0.167327899	5.411435058	0.169890006	0.445043998
"TCGA-KK-A8IM"	"TCGA-KK-A8IM"	NA	NA	NA	NA	NA
"TCGA-EJ-A8FU"	"TCGA-EJ-A8FU"	0.015380857	-0.201165101	5.789224777	0.154242132	0.447129648
